"sampleNum","varName","value"
401,"alpha",1.14030780490468
402,"alpha",1.66364320418154
403,"alpha",1.31127393117423
404,"alpha",1.60115940991318
405,"alpha",1.66370251498991
406,"alpha",1.34690808257511
407,"alpha",1.34529385797092
408,"alpha",1.34063032355063
409,"alpha",1.55455076712465
410,"alpha",1.43777454865165
411,"alpha",1.52531833259425
412,"alpha",1.5460840476858
413,"alpha",1.48633346767661
414,"alpha",1.48715839337532
415,"alpha",1.33476738606
416,"alpha",1.66561078034623
417,"alpha",1.39402546507888
418,"alpha",1.64099087943637
419,"alpha",1.79577350535663
420,"alpha",1.56093554754171
421,"alpha",1.32984913446746
422,"alpha",1.53351931123639
423,"alpha",1.58912877574497
424,"alpha",1.53551861908471
425,"alpha",1.48379890318449
426,"alpha",1.37475733069528
427,"alpha",1.56356138880349
428,"alpha",1.41044786630437
429,"alpha",1.64446371322401
430,"alpha",1.59584886265625
431,"alpha",1.53270578894098
432,"alpha",1.39013494719896
433,"alpha",1.62186176053236
434,"alpha",1.33346696490643
435,"alpha",1.42202381845319
436,"alpha",1.52933014114132
437,"alpha",1.55717177621934
438,"alpha",1.55957925350217
439,"alpha",1.63570510731428
440,"alpha",1.53291895465618
441,"alpha",1.50192504943374
442,"alpha",1.50699359449075
443,"alpha",1.57437491645313
444,"alpha",1.37858904128435
445,"alpha",1.49888956343206
446,"alpha",1.13199386498864
447,"alpha",1.54032189509859
448,"alpha",1.43857295361015
449,"alpha",1.54833567818876
450,"alpha",1.56472092468365
451,"alpha",1.62261915865067
452,"alpha",1.82928909440964
453,"alpha",1.15511543411892
454,"alpha",1.34716425618625
455,"alpha",1.32724488918149
456,"alpha",1.42626258985218
457,"alpha",1.53736418905405
458,"alpha",1.60986830739934
459,"alpha",1.43957584725145
460,"alpha",1.33041091561362
461,"alpha",1.3265778860623
462,"alpha",1.52896676880116
463,"alpha",1.40977025675719
464,"alpha",1.59488130277621
465,"alpha",1.48853076711379
466,"alpha",1.5775337594328
467,"alpha",1.65635867921293
468,"alpha",1.37612849117761
469,"alpha",1.37569280767953
470,"alpha",1.37089920817752
471,"alpha",1.31117543600588
472,"alpha",1.56110776112258
473,"alpha",1.70279463039996
474,"alpha",1.42858268839146
475,"alpha",1.4692422894104
476,"alpha",1.4260232529283
477,"alpha",1.41926230291535
478,"alpha",1.55520633304835
479,"alpha",1.38369539947484
480,"alpha",1.41493552408439
481,"alpha",1.56259047277247
482,"alpha",1.59835044443188
483,"alpha",1.50637269353968
484,"alpha",1.30533177541622
485,"alpha",1.28878259710615
486,"alpha",1.64029723276977
487,"alpha",1.30949095887314
488,"alpha",1.65581784231437
489,"alpha",1.59730256104712
490,"alpha",1.34099544915045
491,"alpha",1.49127850257053
492,"alpha",1.45333053299679
493,"alpha",1.43805821484935
494,"alpha",1.42838767656237
495,"alpha",1.5350445956089
496,"alpha",1.73938400815266
497,"alpha",1.46961714658232
498,"alpha",1.51368642201528
499,"alpha",1.4977730204429
500,"alpha",1.40434538904132
501,"alpha",1.38446543131156
502,"alpha",1.6806709836344
503,"alpha",1.5832092214236
504,"alpha",1.35334525785371
505,"alpha",1.53327859259019
506,"alpha",1.58519319243462
507,"alpha",1.60414053591701
508,"alpha",1.37696489199578
509,"alpha",1.30730780952462
510,"alpha",1.22998510204505
511,"alpha",1.75194468127016
512,"alpha",1.23256943131096
513,"alpha",1.7246696695545
514,"alpha",1.51658351158508
515,"alpha",1.72945129179848
516,"alpha",1.2560051220004
517,"alpha",1.4785849994636
518,"alpha",1.42279074318157
519,"alpha",1.10963500285658
520,"alpha",1.7326335004667
521,"alpha",1.53669827065227
522,"alpha",1.67565271235152
523,"alpha",1.67298021039334
524,"alpha",1.85866081397666
525,"alpha",1.12588210842054
526,"alpha",1.46725148273876
527,"alpha",1.68571675670245
528,"alpha",1.47784330052884
529,"alpha",1.66326601050916
530,"alpha",1.80301208063016
531,"alpha",1.26305690820677
532,"alpha",1.61750198600072
533,"alpha",1.63189539604125
534,"alpha",1.56162785417626
535,"alpha",1.56434542049963
536,"alpha",1.3958807254655
537,"alpha",1.5791355313161
538,"alpha",1.44083163386736
539,"alpha",1.50778315803202
540,"alpha",1.57419710938514
541,"alpha",1.4147554206719
542,"alpha",1.51366043098797
543,"alpha",1.46148795326169
544,"alpha",1.74605835166864
545,"alpha",1.58698733187317
546,"alpha",1.67724993485981
547,"alpha",1.52619274268004
548,"alpha",1.62799594024861
549,"alpha",1.34081580652328
550,"alpha",1.60633507539593
551,"alpha",1.49177037914867
552,"alpha",1.48397176579477
553,"alpha",1.34019357480684
554,"alpha",1.6166652284533
555,"alpha",1.27654536783494
556,"alpha",1.6010594544378
557,"alpha",1.30869278902403
558,"alpha",1.61909745873436
559,"alpha",1.48874917647334
560,"alpha",1.57535861140166
561,"alpha",1.31531916049728
562,"alpha",1.47169214446933
563,"alpha",1.25161412927264
564,"alpha",1.25645274329148
565,"alpha",1.66872509802784
566,"alpha",1.29107026762829
567,"alpha",1.26797369624555
568,"alpha",1.688093781834
569,"alpha",1.42063662927318
570,"alpha",1.51306025024608
571,"alpha",1.60549816760187
572,"alpha",1.42377161676046
573,"alpha",1.54667686503361
574,"alpha",1.44404164597918
575,"alpha",1.59171761777637
576,"alpha",1.57742695675439
577,"alpha",1.6044291730172
578,"alpha",1.33610652239673
579,"alpha",1.48253100342097
580,"alpha",1.56010926955898
581,"alpha",1.42245728700689
582,"alpha",1.2339924470293
583,"alpha",1.49791944056529
584,"alpha",1.35282411769965
585,"alpha",1.37117458813474
586,"alpha",1.58542812135158
587,"alpha",1.66653258541984
588,"alpha",1.16370088080571
589,"alpha",1.3842978710394
590,"alpha",1.50933639009492
591,"alpha",1.20389476277751
592,"alpha",1.259486704164
593,"alpha",1.65778393254415
594,"alpha",1.28073362442823
595,"alpha",1.3330321028807
596,"alpha",1.52228492371906
597,"alpha",1.7003278812487
598,"alpha",1.27468089729832
599,"alpha",1.77626604547116
600,"alpha",1.20422136993866
601,"alpha",1.83706777264428
602,"alpha",1.52089914124824
603,"alpha",1.50963674209765
604,"alpha",1.42136872076966
605,"alpha",1.59977084294326
606,"alpha",1.47448427539115
607,"alpha",1.64891483234829
608,"alpha",1.58831578006688
609,"alpha",1.93611132384841
610,"alpha",1.21238384296889
611,"alpha",1.66474459449372
612,"alpha",1.38853171125198
613,"alpha",1.5291729979357
614,"alpha",1.54757960036396
615,"alpha",1.6747740306882
616,"alpha",1.76684337130422
617,"alpha",1.2126474055213
618,"alpha",1.56962799162098
619,"alpha",1.49858873636572
620,"alpha",1.42715463552355
621,"alpha",1.65962100249042
622,"alpha",1.23642469862013
623,"alpha",1.34499942861249
624,"alpha",1.50219329431764
625,"alpha",1.44410706144045
626,"alpha",1.43358576462631
627,"alpha",1.46071397667138
628,"alpha",1.41891091515744
629,"alpha",1.31885378329076
630,"alpha",1.42321113706736
631,"alpha",1.58041274770621
632,"alpha",1.51574450432232
633,"alpha",1.59731252168872
634,"alpha",1.58350990853555
635,"alpha",1.50851125454768
636,"alpha",1.57514366658187
637,"alpha",1.59632158457857
638,"alpha",1.46494186515536
639,"alpha",1.42524152470138
640,"alpha",1.52199669796587
641,"alpha",1.1282470525897
642,"alpha",1.79757418489333
643,"alpha",1.46310982067087
644,"alpha",1.74787838494487
645,"alpha",1.49233395536381
646,"alpha",1.23257230589515
647,"alpha",1.28044998764419
648,"alpha",1.68041592410336
649,"alpha",1.30905343739036
650,"alpha",1.82522442061265
651,"alpha",1.74277590372854
652,"alpha",1.30657924755929
653,"alpha",1.66159228972409
654,"alpha",1.42364756698115
655,"alpha",1.5087999492478
656,"alpha",1.62476773726577
657,"alpha",1.26135821423274
658,"alpha",1.5913759094849
659,"alpha",1.78688187288024
660,"alpha",1.53625368897653
661,"alpha",1.5251039021418
662,"alpha",1.3981369054792
663,"alpha",1.49087790330336
664,"alpha",1.48391377668332
665,"alpha",1.38232770608737
666,"alpha",1.42924578997541
667,"alpha",1.19265942585129
668,"alpha",1.77563611277695
669,"alpha",1.25512080657907
670,"alpha",1.39041101713807
671,"alpha",1.43866648292893
672,"alpha",1.53598723815857
673,"alpha",1.38725387828492
674,"alpha",1.37220543371768
675,"alpha",1.62270747826157
676,"alpha",1.37114170543115
677,"alpha",1.57813272390547
678,"alpha",1.39716373417446
679,"alpha",1.35832797784256
680,"alpha",1.46908119298769
681,"alpha",1.49914441174865
682,"alpha",1.65524125701197
683,"alpha",1.42986736886083
684,"alpha",1.46840167745772
685,"alpha",1.59113441982215
686,"alpha",1.43085837679676
687,"alpha",1.3879196256765
688,"alpha",1.48760522193621
689,"alpha",1.45091780015685
690,"alpha",1.41945772868782
691,"alpha",1.60605444582397
692,"alpha",1.38029895025357
693,"alpha",1.7044092038644
694,"alpha",1.38354242190663
695,"alpha",1.6326239000788
696,"alpha",1.42060445196155
697,"alpha",1.52228945626562
698,"alpha",1.48119213007789
699,"alpha",1.38251305746011
700,"alpha",1.50403150377521
701,"alpha",1.66957487785072
702,"alpha",1.73516899077614
703,"alpha",1.69174701594762
704,"alpha",1.36694639644752
705,"alpha",1.61138379052531
706,"alpha",1.232206406871
707,"alpha",1.52894260352373
708,"alpha",1.64533195211354
709,"alpha",1.50850848424794
710,"alpha",1.36508923842729
711,"alpha",1.60020540586955
712,"alpha",1.50449558841007
713,"alpha",1.53148189440113
714,"alpha",1.43768973743156
715,"alpha",1.54720000757456
716,"alpha",1.67387212121037
717,"alpha",1.36490170680184
718,"alpha",1.60788735810327
719,"alpha",1.19763532072122
720,"alpha",1.51432951539663
721,"alpha",1.45823052082149
722,"alpha",1.51488987289455
723,"alpha",1.30139886925582
724,"alpha",1.50812480733558
725,"alpha",1.40319192696186
726,"alpha",1.63170229710924
727,"alpha",1.43595934561243
728,"alpha",1.45731551962011
729,"alpha",1.50791112071443
730,"alpha",1.50779748796368
731,"alpha",1.43098084688066
732,"alpha",1.47467897586899
733,"alpha",1.43644624892734
734,"alpha",1.41828377019584
735,"alpha",1.44486856511261
736,"alpha",1.42699744648947
737,"alpha",1.51937142865139
738,"alpha",1.54116235488248
739,"alpha",1.32974147244975
740,"alpha",1.67144714893732
741,"alpha",1.49838023908925
742,"alpha",1.49483703006313
743,"alpha",1.48049920017442
744,"alpha",1.49020978064852
745,"alpha",1.21841657907158
746,"alpha",1.65191341359294
747,"alpha",1.35834311287561
748,"alpha",1.73715662590433
749,"alpha",1.54002067347531
750,"alpha",1.58997044456868
751,"alpha",1.57630267344219
752,"alpha",1.48121619599535
753,"alpha",1.50759139842481
754,"alpha",1.55611676285587
755,"alpha",1.50237751790673
756,"alpha",1.39482056959168
757,"alpha",1.61524991245086
758,"alpha",1.34853267941313
759,"alpha",1.37738476740323
760,"alpha",1.48113191362529
761,"alpha",1.57924067532931
762,"alpha",1.45679375931747
763,"alpha",1.62039475341248
764,"alpha",1.34964788717067
765,"alpha",1.32150052154102
766,"alpha",1.58648759126358
767,"alpha",1.32950449037329
768,"alpha",1.66798840558023
769,"alpha",1.67707698684227
770,"alpha",1.67342257068829
771,"alpha",1.31565837847361
772,"alpha",1.79656047429246
773,"alpha",1.16936100061912
774,"alpha",1.33658540584675
775,"alpha",1.4912312695542
776,"alpha",1.73802368110893
777,"alpha",1.41756710790611
778,"alpha",1.43105001000299
779,"alpha",1.64027509532538
780,"alpha",1.61427432086723
781,"alpha",1.29038240001151
782,"alpha",1.48616535379144
783,"alpha",1.53737255422246
784,"alpha",1.67724724254307
785,"alpha",1.5611408551194
786,"alpha",1.56478845099318
787,"alpha",1.26606536572877
788,"alpha",1.58497512792371
789,"alpha",1.33484661326001
790,"alpha",1.56229602358929
791,"alpha",1.28601743755463
792,"alpha",1.33919208336672
793,"alpha",1.63956052418026
794,"alpha",1.34231084749698
795,"alpha",1.63364407031256
796,"alpha",1.51095206664052
797,"alpha",1.75268818425459
798,"alpha",1.34412317419892
799,"alpha",1.55827859703955
800,"alpha",1.5038000516666
801,"alpha",1.47881960124804
802,"alpha",1.81359236307884
803,"alpha",1.65926579915171
804,"alpha",1.88215825176762
805,"alpha",1.70744180136562
806,"alpha",1.83766200134023
807,"alpha",1.59064148607814
808,"alpha",1.36144362510548
809,"alpha",1.73799972945729
810,"alpha",1.18828179461663
811,"alpha",1.44384483983794
812,"alpha",1.59665907827971
813,"alpha",1.37520093946506
814,"alpha",1.65524998648483
815,"alpha",1.46056613491085
816,"alpha",1.40398083169972
817,"alpha",1.6369384069269
818,"alpha",1.30559020371424
819,"alpha",1.40376674974017
820,"alpha",1.60376793745385
821,"alpha",1.44931566299042
822,"alpha",1.46868760798581
823,"alpha",1.34071214608424
824,"alpha",1.58874675159326
825,"alpha",1.45040210283058
826,"alpha",1.29082095901731
827,"alpha",1.55029575752182
828,"alpha",1.49419084571506
829,"alpha",1.58978483069143
830,"alpha",1.29603418069893
831,"alpha",1.3964414143312
832,"alpha",1.51809412750793
833,"alpha",1.57438192198067
834,"alpha",1.58434813529626
835,"alpha",1.24392502351419
836,"alpha",1.59362260129608
837,"alpha",1.44025105649299
838,"alpha",1.43177081068772
839,"alpha",1.52290436823239
840,"alpha",1.3914438578486
841,"alpha",1.3432021654305
842,"alpha",1.30011772138116
843,"alpha",1.37345919706406
844,"alpha",1.59728803480325
845,"alpha",1.52005798718749
846,"alpha",1.41588403938279
847,"alpha",1.55053793389124
848,"alpha",1.49792517987281
849,"alpha",1.43039855948607
850,"alpha",1.26864779244641
851,"alpha",1.57666123567126
852,"alpha",1.38692318383173
853,"alpha",1.47849082938077
854,"alpha",1.45363322550362
855,"alpha",1.42028686337389
856,"alpha",1.39575245186324
857,"alpha",1.47744599457497
858,"alpha",1.32273569757383
859,"alpha",1.58040137939
860,"alpha",1.59599966715283
861,"alpha",1.26565270109637
862,"alpha",1.38170442530636
863,"alpha",1.55576114934428
864,"alpha",1.5250955159039
865,"alpha",1.53181455834994
866,"alpha",1.33781751251267
867,"alpha",1.63806592173735
868,"alpha",1.26092940275977
869,"alpha",1.53035574490108
870,"alpha",1.44208749040853
871,"alpha",1.59817389443276
872,"alpha",1.22452448380574
873,"alpha",1.38980430734888
874,"alpha",1.55634252626412
875,"alpha",1.44183720743605
876,"alpha",1.54735100573614
877,"alpha",1.49133610189336
878,"alpha",1.50135015650657
879,"alpha",1.45818109571281
880,"alpha",1.49575076718558
881,"alpha",1.12075133703485
882,"alpha",1.32442753110186
883,"alpha",1.44534762072289
884,"alpha",1.46533473700713
885,"alpha",1.40929037612993
886,"alpha",1.61854858486628
887,"alpha",1.54176812353062
888,"alpha",1.40385230790777
889,"alpha",1.38719925070604
890,"alpha",1.60785674349908
891,"alpha",1.38274800354018
892,"alpha",1.572710050484
893,"alpha",1.52268798480305
894,"alpha",1.49853732577823
895,"alpha",1.26557817138059
896,"alpha",1.7599243193601
897,"alpha",1.20732311562342
898,"alpha",1.4182649767272
899,"alpha",1.49193801216779
900,"alpha",1.40086079457373
901,"alpha",1.60267109025722
902,"alpha",1.67372680337139
903,"alpha",1.29092957935176
904,"alpha",1.5123201696273
905,"alpha",1.58434279744284
906,"alpha",1.59642428350857
907,"alpha",1.31274153413268
908,"alpha",1.7417909343071
909,"alpha",1.5429018927687
910,"alpha",1.36907336868247
911,"alpha",1.44637975968207
912,"alpha",1.16101836426611
913,"alpha",1.18783457967671
914,"alpha",1.78551351925262
915,"alpha",1.62141454194823
916,"alpha",1.66781185982761
917,"alpha",1.42307338762136
918,"alpha",1.40948556364991
919,"alpha",1.52671182777639
920,"alpha",1.41652460206595
921,"alpha",1.56561028660012
922,"alpha",1.47585340502885
923,"alpha",1.49036541296659
924,"alpha",1.48920496755902
925,"alpha",1.4381134479531
926,"alpha",1.46807084743806
927,"alpha",1.47740907878293
928,"alpha",1.64985516891052
929,"alpha",1.67025689944988
930,"alpha",1.50479116934321
931,"alpha",1.38817258532808
932,"alpha",1.74702232651082
