"sampleNum","varName","value"
671,"beta[1,1]",-5.62076382655365
672,"beta[1,1]",1.04461281472967
673,"beta[1,1]",2.76895481901148
674,"beta[1,1]",-4.5485303846458
675,"beta[1,1]",-0.241050441250882
676,"beta[1,1]",-2.09241498664376
677,"beta[1,1]",-4.92919347605686
678,"beta[1,1]",-4.89327789031838
679,"beta[1,1]",1.49363924961507
680,"beta[1,1]",2.0892977203235
681,"beta[1,1]",-5.34850980238063
682,"beta[1,1]",-3.99662326752594
683,"beta[1,1]",0.656170960681319
684,"beta[1,1]",0.586440160448973
685,"beta[1,1]",-4.39739538560887
686,"beta[1,1]",-1.72805936009086
687,"beta[1,1]",-2.2896027099764
688,"beta[1,1]",-5.56542929763584
689,"beta[1,1]",1.9858662712634
690,"beta[1,1]",0.902353813572071
691,"beta[1,1]",-1.50593687917224
692,"beta[1,1]",-3.75682896122367
693,"beta[1,1]",3.9043669112098
694,"beta[1,1]",-1.67904497581848
695,"beta[1,1]",-0.486307538756522
696,"beta[1,1]",-0.117926227923382
697,"beta[1,1]",-1.2908504065507
698,"beta[1,1]",-1.23352259722902
699,"beta[1,1]",-3.86337700572358
700,"beta[1,1]",-2.20789148472469
701,"beta[1,1]",-0.756086847659886
702,"beta[1,1]",-0.91050096421996
703,"beta[1,1]",1.60142763821736
704,"beta[1,1]",3.74714409838833
705,"beta[1,1]",1.24091536698896
706,"beta[1,1]",-4.94458909700413
707,"beta[1,1]",3.3933398146181
708,"beta[1,1]",1.97060529463067
