"sampleNum","varName","value"
227,"beta[1]",3.03295742672097
228,"beta[1]",2.90822511843565
229,"beta[1]",2.92246388363585
230,"beta[1]",2.94638737814443
231,"beta[1]",3.07984075816469
232,"beta[1]",3.16288951804971
233,"beta[1]",3.25591190928641
234,"beta[1]",3.36109868848343
235,"beta[1]",3.51195380419369
236,"beta[1]",3.24308473077131
237,"beta[1]",2.93869427137879
238,"beta[1]",3.11978704220897
239,"beta[1]",2.9448945650449
240,"beta[1]",3.39891110793712
241,"beta[1]",3.38710673011734
242,"beta[1]",3.24449037267771
243,"beta[1]",3.33972000084561
244,"beta[1]",3.49113513465795
245,"beta[1]",3.08243058256121
246,"beta[1]",3.21713917626705
247,"beta[1]",3.31945610152419
248,"beta[1]",3.20314865505838
249,"beta[1]",3.07250082187913
250,"beta[1]",2.99352370080093
251,"beta[1]",3.10962887340476
252,"beta[1]",3.45666166486098
253,"beta[1]",2.72774070223065
254,"beta[1]",2.90943873424999
255,"beta[1]",2.93995043454847
256,"beta[1]",3.02088138238634
257,"beta[1]",3.29329159064324
258,"beta[1]",3.58614156227235
259,"beta[1]",3.73749478937772
260,"beta[1]",3.63596936723293
261,"beta[1]",3.49892020134873
262,"beta[1]",3.1584393652768
263,"beta[1]",3.02585924021065
264,"beta[1]",3.40685978551511
265,"beta[1]",3.07214307602083
266,"beta[1]",3.2063540958429
267,"beta[1]",2.83241857601018
268,"beta[1]",3.43326389834361
269,"beta[1]",3.29032092566304
270,"beta[1]",3.27286104306474
271,"beta[1]",3.33449515243746
272,"beta[1]",3.2544950418924
273,"beta[1]",3.19958319150298
274,"beta[1]",2.99710373354741
275,"beta[1]",2.80543555187006
276,"beta[1]",3.1834540932719
277,"beta[1]",2.88365134406828
278,"beta[1]",2.75955066295923
279,"beta[1]",2.98955402680787
280,"beta[1]",2.73356931396374
281,"beta[1]",2.7292739429663
282,"beta[1]",3.04039598482743
283,"beta[1]",2.69284446486005
284,"beta[1]",2.71586101511655
285,"beta[1]",3.16485801630568
286,"beta[1]",3.34363545740255
287,"beta[1]",3.30391776398892
288,"beta[1]",2.8604506654293
289,"beta[1]",3.04578078491204
290,"beta[1]",2.4773675781582
291,"beta[1]",2.71683867122978
292,"beta[1]",2.82391754977427
293,"beta[1]",2.66683023589878
294,"beta[1]",3.35862342530089
295,"beta[1]",2.80014173624766
296,"beta[1]",2.6030548705893
297,"beta[1]",3.19109229450902
298,"beta[1]",3.05741659211846
299,"beta[1]",2.74913271411083
300,"beta[1]",3.05667190941288
301,"beta[1]",2.97277008989669
302,"beta[1]",2.96054318464554
303,"beta[1]",2.85156138377538
304,"beta[1]",2.90497570932574
305,"beta[1]",2.89713956952362
306,"beta[1]",2.96557064990826
307,"beta[1]",2.90334264315523
308,"beta[1]",2.88989667817677
309,"beta[1]",2.91597951293202
310,"beta[1]",3.18995472823224
311,"beta[1]",3.191497360305
312,"beta[1]",3.36459479488438
313,"beta[1]",3.26373125941612
314,"beta[1]",3.06234698425258
315,"beta[1]",3.18353132537283
316,"beta[1]",2.88621772835193
317,"beta[1]",3.04128890768643
318,"beta[1]",2.70814454030746
319,"beta[1]",3.45091612651831
320,"beta[1]",3.19814239603426
321,"beta[1]",3.39676999548666
322,"beta[1]",3.45272656394466
323,"beta[1]",3.29078306460997
324,"beta[1]",3.39381842001213
325,"beta[1]",3.02072934842767
326,"beta[1]",3.55214746196998
327,"beta[1]",3.27325772933917
328,"beta[1]",3.55601311975039
329,"beta[1]",3.42799926451365
330,"beta[1]",3.47880612577339
331,"beta[1]",3.14187165139245
332,"beta[1]",3.34022452120762
333,"beta[1]",3.1318245167173
334,"beta[1]",2.68530659021128
335,"beta[1]",2.78552197305612
336,"beta[1]",3.02368833992765
337,"beta[1]",2.61534946786052
338,"beta[1]",2.6725131218157
339,"beta[1]",2.64803978214236
340,"beta[1]",2.378936274421
341,"beta[1]",2.44420281588914
342,"beta[1]",2.59411267322742
343,"beta[1]",2.66942209987858
344,"beta[1]",3.08273460244174
345,"beta[1]",2.91489802561762
346,"beta[1]",3.09308055927076
347,"beta[1]",2.68914747705845
348,"beta[1]",2.93985547437064
349,"beta[1]",3.16489022667646
350,"beta[1]",2.64554630864223
351,"beta[1]",2.855935181842
352,"beta[1]",2.67497209810363
353,"beta[1]",2.82510414871107
354,"beta[1]",3.13409858747682
355,"beta[1]",2.88952147753821
356,"beta[1]",2.90346657279173
357,"beta[1]",2.95971486034971
358,"beta[1]",2.77127285069229
359,"beta[1]",3.15219785120151
360,"beta[1]",2.91639616751733
361,"beta[1]",3.17922138430109
362,"beta[1]",2.9608892236004
363,"beta[1]",3.04446536875769
364,"beta[1]",3.16619127748982
365,"beta[1]",2.88824804139792
366,"beta[1]",3.26883107466823
367,"beta[1]",3.23635063526147
368,"beta[1]",3.04381006413499
369,"beta[1]",3.12864763900744
370,"beta[1]",3.06840516650029
371,"beta[1]",3.10242259585882
372,"beta[1]",3.25161823403039
373,"beta[1]",2.67790032817721
374,"beta[1]",2.8076983198437
375,"beta[1]",2.85244985663036
376,"beta[1]",2.72515311484941
377,"beta[1]",2.71679635959066
378,"beta[1]",3.0193266786469
379,"beta[1]",2.9729097697487
380,"beta[1]",2.5759271714539
381,"beta[1]",2.57737312909918
382,"beta[1]",2.78868365665565
383,"beta[1]",2.72673471492548
384,"beta[1]",3.15146046500075
385,"beta[1]",2.79854954955195
386,"beta[1]",2.87475741637646
387,"beta[1]",2.81471277940217
388,"beta[1]",2.85613599257057
389,"beta[1]",2.91990596758676
390,"beta[1]",3.04435165801846
391,"beta[1]",2.98712998512739
392,"beta[1]",3.18479352731636
393,"beta[1]",3.16518261670022
394,"beta[1]",3.11809840661964
395,"beta[1]",2.63108758552228
396,"beta[1]",2.71861520574643
397,"beta[1]",2.70137381858238
398,"beta[1]",2.79775789251654
399,"beta[1]",2.93321369788578
400,"beta[1]",2.63251716661705
401,"beta[1]",2.40914327836649
402,"beta[1]",2.99495529931419
403,"beta[1]",2.69103088575717
404,"beta[1]",2.75090120724858
405,"beta[1]",2.95370369646347
406,"beta[1]",2.88329892413793
407,"beta[1]",2.97391860057936
408,"beta[1]",2.83622328601254
409,"beta[1]",3.26776964231991
410,"beta[1]",2.65494751435206
411,"beta[1]",2.89087669141874
412,"beta[1]",3.13107930179098
413,"beta[1]",3.07028903587418
414,"beta[1]",3.29480354676127
415,"beta[1]",3.3952198959766
416,"beta[1]",3.31838323231111
417,"beta[1]",2.60740529440307
418,"beta[1]",2.64645754408837
419,"beta[1]",2.36920995206602
420,"beta[1]",2.43256377771118
421,"beta[1]",2.78773412586947
422,"beta[1]",2.86213217898316
423,"beta[1]",2.82340836917837
424,"beta[1]",2.68285586770069
425,"beta[1]",2.60028866859718
426,"beta[1]",2.924015360883
427,"beta[1]",2.87936782134446
428,"beta[1]",2.66304512735793
429,"beta[1]",3.05693670124957
430,"beta[1]",3.04007186871055
431,"beta[1]",2.83264277406679
432,"beta[1]",2.84162545804038
433,"beta[1]",2.85577467084254
434,"beta[1]",2.88389080190997
435,"beta[1]",2.85273356864012
436,"beta[1]",2.8857115117086
437,"beta[1]",3.50500316955215
438,"beta[1]",3.39270213607967
439,"beta[1]",2.96222985597584
440,"beta[1]",2.55266031574987
441,"beta[1]",2.66952872071508
442,"beta[1]",3.31198937209246
443,"beta[1]",3.29768315298947
444,"beta[1]",3.25169405463927
445,"beta[1]",3.56179078560112
446,"beta[1]",2.99072015743201
447,"beta[1]",3.09204099852545
448,"beta[1]",3.31901766353173
449,"beta[1]",2.95392135234122
450,"beta[1]",2.88907356824701
451,"beta[1]",2.73795391989668
452,"beta[1]",3.26523540430598
453,"beta[1]",3.23281793002508
454,"beta[1]",2.84083154705896
455,"beta[1]",2.61260003323592
456,"beta[1]",3.39650126842822
457,"beta[1]",3.15563451787567
458,"beta[1]",3.04330401804605
459,"beta[1]",3.56008076498208
460,"beta[1]",3.5093590372634
461,"beta[1]",3.51513054397899
462,"beta[1]",3.15306915546184
463,"beta[1]",3.54286696480016
464,"beta[1]",3.16377407912348
465,"beta[1]",3.17954247219575
466,"beta[1]",2.97974996519659
467,"beta[1]",3.14944883776055
468,"beta[1]",3.48855825981665
469,"beta[1]",2.86602833751016
470,"beta[1]",3.10531643462276
471,"beta[1]",3.45251082145118
472,"beta[1]",2.84129299760637
473,"beta[1]",3.14038555308246
474,"beta[1]",3.06616248469893
475,"beta[1]",2.91610605165111
476,"beta[1]",3.02527543441052
477,"beta[1]",3.03696147633895
478,"beta[1]",3.05842564620078
479,"beta[1]",3.27307639847123
480,"beta[1]",3.19755602854692
481,"beta[1]",3.08594041936507
482,"beta[1]",3.18361504444411
483,"beta[1]",3.02889459803125
484,"beta[1]",2.8628290963258
485,"beta[1]",2.84508021427447
486,"beta[1]",3.09207885495879
487,"beta[1]",2.99393017149115
488,"beta[1]",3.19180155274017
489,"beta[1]",2.98484556018078
490,"beta[1]",2.94683567467168
491,"beta[1]",3.03430489913178
492,"beta[1]",2.72456685304017
493,"beta[1]",2.73206729546661
494,"beta[1]",2.70566999590448
495,"beta[1]",2.92484695389615
496,"beta[1]",3.26547703818837
497,"beta[1]",3.29595408429636
498,"beta[1]",3.3479944060623
499,"beta[1]",3.26956047501757
500,"beta[1]",3.02340983906399
501,"beta[1]",3.06576569571984
502,"beta[1]",3.14055599810922
503,"beta[1]",2.79732164811703
504,"beta[1]",3.06577761953066
505,"beta[1]",3.11950216265585
506,"beta[1]",3.13935159355133
507,"beta[1]",2.97105885523889
508,"beta[1]",3.13281427974742
509,"beta[1]",3.15518209911662
510,"beta[1]",3.10253519218044
511,"beta[1]",3.78149100444637
512,"beta[1]",3.57245074473287
513,"beta[1]",3.0147696000061
514,"beta[1]",3.02044518550392
515,"beta[1]",2.82232156514321
516,"beta[1]",2.73580185552595
517,"beta[1]",3.63301080732029
518,"beta[1]",3.23835739828728
519,"beta[1]",3.34126594583216
520,"beta[1]",2.79844964151861
521,"beta[1]",3.04329935234939
522,"beta[1]",3.39824712841226
523,"beta[1]",3.4465176948386
524,"beta[1]",3.11778243108478
525,"beta[1]",3.19746722023553
526,"beta[1]",3.05279969459541
527,"beta[1]",3.16166433419447
528,"beta[1]",3.17143846610326
529,"beta[1]",3.02152053381394
530,"beta[1]",2.86657301071528
531,"beta[1]",2.9993610812651
532,"beta[1]",3.16593793391575
533,"beta[1]",3.10478903145017
534,"beta[1]",2.9572986094225
535,"beta[1]",3.45707760982452
536,"beta[1]",3.22160870649678
537,"beta[1]",2.68389123291469
538,"beta[1]",2.81289579736692
539,"beta[1]",2.83134538960544
540,"beta[1]",2.76283060104116
541,"beta[1]",3.47368920479896
542,"beta[1]",3.48918031096814
543,"beta[1]",3.42431738020453
544,"beta[1]",2.94953150444822
545,"beta[1]",2.91319119579607
546,"beta[1]",3.32036453128925
547,"beta[1]",2.65297797458277
548,"beta[1]",3.14655389966049
549,"beta[1]",2.36208915216127
550,"beta[1]",2.64500140976211
551,"beta[1]",2.58249596976415
552,"beta[1]",2.81910227125381
553,"beta[1]",2.73396141928169
554,"beta[1]",2.67799761851911
555,"beta[1]",2.84121195017592
556,"beta[1]",2.82180866963591
557,"beta[1]",3.07051416209833
558,"beta[1]",2.51863085603547
559,"beta[1]",2.34014716866204
560,"beta[1]",2.84231268060343
561,"beta[1]",3.07238301646957
562,"beta[1]",2.81812821821771
563,"beta[1]",2.95534115364954
564,"beta[1]",3.23533693140579
565,"beta[1]",2.51673710299362
566,"beta[1]",2.77206369425261
567,"beta[1]",3.34964074430314
568,"beta[1]",3.32678651395431
569,"beta[1]",2.76024794109744
570,"beta[1]",2.93459919410556
571,"beta[1]",3.63704999021053
572,"beta[1]",3.18586151953515
573,"beta[1]",3.25170008182709
574,"beta[1]",2.75968983640912
575,"beta[1]",2.79791442206164
576,"beta[1]",3.38924604310743
577,"beta[1]",2.85979265277819
578,"beta[1]",3.28854175551665
579,"beta[1]",3.37384776264633
580,"beta[1]",3.88386605770194
581,"beta[1]",3.57838918142925
582,"beta[1]",3.95489872075327
583,"beta[1]",3.88045932356437
584,"beta[1]",3.87544318980705
585,"beta[1]",3.66804784250869
586,"beta[1]",3.5344236023021
587,"beta[1]",3.49753784404422
588,"beta[1]",3.83738980344375
589,"beta[1]",3.89596081495685
590,"beta[1]",4.01407778579779
591,"beta[1]",3.46142640952984
592,"beta[1]",3.58867205329168
593,"beta[1]",3.55475162918447
594,"beta[1]",3.10037593004188
595,"beta[1]",3.10134346593866
596,"beta[1]",2.83474880278291
597,"beta[1]",2.63378992539952
598,"beta[1]",2.94695258068949
599,"beta[1]",2.88191365420715
600,"beta[1]",3.21465865418991
601,"beta[1]",3.1760591803372
602,"beta[1]",2.93499980405746
603,"beta[1]",2.82266268266762
604,"beta[1]",2.67747074704718
605,"beta[1]",2.681360532353
606,"beta[1]",2.89469221875233
607,"beta[1]",2.8206486606783
608,"beta[1]",2.76016919562792
609,"beta[1]",3.18856561085782
610,"beta[1]",3.15318935445603
611,"beta[1]",2.96193821970836
612,"beta[1]",3.17929676542056
613,"beta[1]",2.97611054821971
614,"beta[1]",3.10352621999888
615,"beta[1]",3.15854194958029
616,"beta[1]",2.9201609689139
617,"beta[1]",3.53434755683973
618,"beta[1]",3.12059699698689
619,"beta[1]",2.65421107047126
620,"beta[1]",3.20577270250662
621,"beta[1]",3.22948641229535
622,"beta[1]",3.03920522891235
623,"beta[1]",3.13866366874063
624,"beta[1]",3.17358812292656
625,"beta[1]",3.17209815638159
626,"beta[1]",2.79183740865496
627,"beta[1]",3.1816284247316
628,"beta[1]",3.02033678107133
629,"beta[1]",2.88740197199361
630,"beta[1]",3.20474834601126
631,"beta[1]",2.84912108054601
632,"beta[1]",2.95671891111952
633,"beta[1]",2.82278061162148
634,"beta[1]",3.00690143679126
635,"beta[1]",3.09644694900181
636,"beta[1]",2.77509806571632
637,"beta[1]",2.93609890215573
638,"beta[1]",2.94664523814939
639,"beta[1]",3.12942795847501
640,"beta[1]",2.99361044486363
641,"beta[1]",3.33364450256358
642,"beta[1]",3.03945410577588
643,"beta[1]",2.80203682325254
644,"beta[1]",3.0139006831412
645,"beta[1]",3.35581630757405
646,"beta[1]",3.09121716733164
647,"beta[1]",2.99579780805755
648,"beta[1]",2.97897541177172
649,"beta[1]",2.96442058117489
650,"beta[1]",2.97194025766248
651,"beta[1]",2.71473560824688
652,"beta[1]",2.92970185655337
653,"beta[1]",2.74525719041144
654,"beta[1]",2.92789566374868
655,"beta[1]",2.84477464285459
656,"beta[1]",2.77693451316856
657,"beta[1]",2.98284696305748
658,"beta[1]",3.11198031985944
659,"beta[1]",2.92925100375837
660,"beta[1]",3.0484742039769
661,"beta[1]",3.03566513840594
662,"beta[1]",3.34453000672975
663,"beta[1]",3.07494569618543
664,"beta[1]",3.25273545283279
665,"beta[1]",3.1169892747938
666,"beta[1]",2.84034780823001
667,"beta[1]",2.92236184975252
668,"beta[1]",2.98309851291392
669,"beta[1]",2.74429266620929
670,"beta[1]",2.69176189164459
671,"beta[1]",2.86999786132103
672,"beta[1]",3.09078654839138
673,"beta[1]",2.78315249739984
674,"beta[1]",2.78771216345274
675,"beta[1]",2.67013443541848
676,"beta[1]",2.71409579225482
677,"beta[1]",2.98906885368671
678,"beta[1]",2.9306024427237
679,"beta[1]",2.96701670449643
680,"beta[1]",2.76392896059953
681,"beta[1]",2.72175325227923
682,"beta[1]",3.16327106081136
683,"beta[1]",3.05644981521181
684,"beta[1]",2.81189857560844
685,"beta[1]",2.63462288137918
686,"beta[1]",3.37666629976663
687,"beta[1]",3.43300093555998
688,"beta[1]",3.23492486723676
689,"beta[1]",3.48685018319926
690,"beta[1]",3.48958245961298
691,"beta[1]",3.27699913995757
692,"beta[1]",3.35102224950144
693,"beta[1]",2.96754084675977
694,"beta[1]",3.19357923846114
695,"beta[1]",3.31141636806912
696,"beta[1]",2.75364484403218
697,"beta[1]",2.74157739555348
698,"beta[1]",2.82882130026419
699,"beta[1]",2.7608024632162
700,"beta[1]",2.74583800038557
701,"beta[1]",2.6279594916061
702,"beta[1]",3.05460737962272
703,"beta[1]",2.63839522416359
704,"beta[1]",2.98740098626605
705,"beta[1]",2.61644646582392
706,"beta[1]",3.09753959598974
707,"beta[1]",3.03626387688827
708,"beta[1]",3.22830181551911
709,"beta[1]",2.9327993685206
710,"beta[1]",3.09734812007662
711,"beta[1]",2.84757126693874
712,"beta[1]",3.065710850577
713,"beta[1]",3.2908989732345
714,"beta[1]",3.23885724442545
715,"beta[1]",3.39221977349673
716,"beta[1]",3.31931893111001
717,"beta[1]",3.11749370649287
718,"beta[1]",2.9860781015911
719,"beta[1]",3.14282369797241
720,"beta[1]",3.1240892048222
721,"beta[1]",3.06329453095519
722,"beta[1]",3.1053602114965
723,"beta[1]",3.13091956524259
724,"beta[1]",2.70558720818882
725,"beta[1]",2.95149724498742
726,"beta[1]",2.54245381544294
727,"beta[1]",3.04397590149481
728,"beta[1]",2.53179961768073
729,"beta[1]",2.92415830507584
730,"beta[1]",2.80932484398953
731,"beta[1]",2.83862084211918
732,"beta[1]",2.83202617399144
733,"beta[1]",2.67012863366089
734,"beta[1]",3.20620263977924
735,"beta[1]",2.99867097479417
736,"beta[1]",2.99523861100163
737,"beta[1]",2.9351643093878
738,"beta[1]",3.18990410258267
739,"beta[1]",2.92593157238665
740,"beta[1]",3.24581063376096
741,"beta[1]",3.43571091749891
742,"beta[1]",3.534241099491
743,"beta[1]",2.73575930105127
744,"beta[1]",2.64430139181773
745,"beta[1]",3.17424443101086
746,"beta[1]",3.16614801989002
747,"beta[1]",3.06999934441117
748,"beta[1]",3.15924822814052
749,"beta[1]",2.79472392387827
750,"beta[1]",3.19387426189446
751,"beta[1]",3.18792759586784
752,"beta[1]",3.14536931071909
753,"beta[1]",2.99835313528292
754,"beta[1]",3.3259235533313
755,"beta[1]",3.16836321247904
756,"beta[1]",3.18659258613688
757,"beta[1]",3.11489847788868
758,"beta[1]",3.15505545991579
759,"beta[1]",2.94322381824004
760,"beta[1]",2.76865409772063
761,"beta[1]",2.85347312737062
762,"beta[1]",2.88718038340279
763,"beta[1]",2.60092720855438
764,"beta[1]",3.22747598625429
765,"beta[1]",3.09622981111833
766,"beta[1]",2.7477459746503
767,"beta[1]",2.72072533647336
768,"beta[1]",3.09693578865443
769,"beta[1]",2.54582855015469
770,"beta[1]",3.21682118604011
771,"beta[1]",2.88132256218585
772,"beta[1]",3.13668705434012
773,"beta[1]",3.28397891504444
774,"beta[1]",2.94612526645023
775,"beta[1]",2.86641074818374
776,"beta[1]",2.86565934480553
777,"beta[1]",3.08850226414173
778,"beta[1]",2.85961603170366
779,"beta[1]",3.05987478482581
780,"beta[1]",3.35682402403889
781,"beta[1]",3.3464901469551
782,"beta[1]",3.15686599727731
783,"beta[1]",2.84479289893403
784,"beta[1]",2.70770334324363
785,"beta[1]",2.86226893200321
786,"beta[1]",2.86763563312183
787,"beta[1]",3.09564109408181
788,"beta[1]",3.42243931110403
789,"beta[1]",3.51134847471382
790,"beta[1]",3.14945201820496
791,"beta[1]",3.06980229274698
792,"beta[1]",2.71410018071673
793,"beta[1]",3.2476586377744
794,"beta[1]",3.13209366208175
795,"beta[1]",3.0124653548067
796,"beta[1]",3.07087119747491
797,"beta[1]",3.09505950043689
798,"beta[1]",3.1695776670145
799,"beta[1]",3.69597197458894
800,"beta[1]",3.51551473718786
801,"beta[1]",3.27594743516729
802,"beta[1]",3.35086033431583
803,"beta[1]",3.32139119254028
804,"beta[1]",3.15803759599125
805,"beta[1]",3.1262798963356
806,"beta[1]",3.13586016529556
807,"beta[1]",3.15397870265079
808,"beta[1]",2.94135630658023
809,"beta[1]",3.06401900886359
810,"beta[1]",3.06909608972816
811,"beta[1]",3.04773692394486
812,"beta[1]",3.22912129711032
813,"beta[1]",3.07520240140332
814,"beta[1]",3.1458677664557
815,"beta[1]",3.38468366386541
816,"beta[1]",2.99190603655179
817,"beta[1]",2.88328958733957
818,"beta[1]",2.84018640619924
819,"beta[1]",2.86756564501929
820,"beta[1]",3.18685101473041
821,"beta[1]",3.00220335505935
822,"beta[1]",3.78575660824788
